Name,Furniture Type,Material,Color,Feel,Is_Accessory,Dimensions (cm)
Vintage Bamboo Table Model 1316,Table,Bamboo,Green,Bohemian,FALSE,68x28x115
Classic Teak Nightstand Model 3959,Nightstand,Teak,Natural,Modern,FALSE,180x12x183
Plastic Stool Model 8864,Stool,Plastic,Walnut Finish,Modern,FALSE,39x61x137
Fabric Recliner Model 4548,Recliner,Fabric,Oak Finish,Traditional,FALSE,15x77x129
Plastic Table Model 1709,Table,Plastic,Oak Finish,Scandinavian,FALSE,113x194x86
Oak Recliner Model 4089,Recliner,Oak,Beige,Bohemian,FALSE,73x13x189
Pine Bed Model 7351,Bed,Pine,White,Scandinavian,TRUE,93x72x178
Plastic Bench Model 2994,Bench,Plastic,Oak Finish,Industrial,TRUE,175x175x98
Premium Marble Chair Model 3401,Chair,Marble,Beige,Scandinavian,TRUE,195x105x168
Corner Aluminum Dresser Model 5501,Dresser,Aluminum,Oak Finish,Scandinavian,FALSE,172x14x176
Modern Plastic Recliner Model 9696,Recliner,Plastic,Yellow,Industrial,FALSE,45x72x47
Plywood Bench Model 9353,Bench,Plywood,Espresso,Scandinavian,FALSE,16x45x155
Glass Sofa Model 3487,Sofa,Glass,Gray,Scandinavian,TRUE,62x160x56
Marble Sofa Model 6355,Sofa,Marble,Black,Bohemian,TRUE,109x76x64
Pine Nightstand Model 3274,Nightstand,Pine,Blue,Modern,FALSE,113x189x70
Bamboo Sofa Model 6291,Sofa,Bamboo,Cream,Japanese,TRUE,12x167x125
Eco Marble Coffee Table Model 7154,Coffee Table,Marble,Natural,Rustic,TRUE,137x131x69
Bamboo Sofa Model 6535,Sofa,Bamboo,Oak Finish,Contemporary,TRUE,129x127x102
Glass Dresser Model 5223,Dresser,Glass,Blue,Traditional,FALSE,177x177x72
Walnut Stool Model 5059,Stool,Walnut,White,Rustic,TRUE,194x93x14
Marble Coffee Table Model 5755,Coffee Table,Marble,Espresso,Contemporary,TRUE,65x197x142
Aluminum Table Model 9175,Table,Aluminum,Blue,Rustic,TRUE,131x149x11
Leather Coffee Table Model 6979,Coffee Table,Leather,Brown,Rustic,FALSE,133x150x186
Bamboo Coffee Table Model 7525,Coffee Table,Bamboo,Yellow,Scandinavian,FALSE,193x90x38
Compact Fabric Cabinet Model 2561,Cabinet,Fabric,Espresso,Japanese,FALSE,24x111x67
Premium Wood Recliner Model 6518,Recliner,Wood,Espresso,Minimalist,FALSE,36x95x79
Teak Bed Model 4614,Bed,Teak,Brown,Scandinavian,FALSE,29x88x90
Marble Table Model 4682,Table,Marble,Brown,Modern,TRUE,49x100x141
Plastic Bed Model 2388,Bed,Plastic,Mahogany,Japanese,TRUE,181x41x157
Wicker Table Model 6045,Table,Wicker,Natural,Rustic,TRUE,117x88x91
Premium Plywood Chair Model 2786,Chair,Plywood,Mahogany,Contemporary,TRUE,94x101x35
Deluxe Pine Recliner Model 4119,Recliner,Pine,White,Bohemian,FALSE,91x116x105
Plastic Desk Model 3229,Desk,Plastic,Red,Bohemian,FALSE,146x74x101
Modern Aluminum Recliner Model 7070,Recliner,Aluminum,White,Japanese,FALSE,15x15x45
Bamboo Dining Table Model 8149,Dining Table,Bamboo,Brown,Traditional,FALSE,120x199x41
Wood Desk Model 8634,Desk,Wood,White,Traditional,FALSE,124x97x98
Plywood Nightstand Model 5868,Nightstand,Plywood,Espresso,Mid-Century,TRUE,184x185x162
Teak Stool Model 8284,Stool,Teak,Green,Bohemian,TRUE,112x52x101
Wicker Stool Model 4720,Stool,Wicker,White,Scandinavian,FALSE,52x157x176
Bamboo Bed Model 4292,Bed,Bamboo,Red,Traditional,FALSE,97x165x73
Plywood Armchair Model 6805,Armchair,Plywood,White,Mid-Century,TRUE,29x93x143
Compact Aluminum Coffee Table Model 8729,Coffee Table,Aluminum,Oak Finish,Japanese,FALSE,131x180x129
Plastic Bench Model 8274,Bench,Plastic,Cream,Japanese,FALSE,73x167x64
Steel Bookshelf Model 4576,Bookshelf,Steel,Black,Scandinavian,FALSE,114x187x56
Wood Bench Model 7538,Bench,Wood,Green,Traditional,TRUE,194x11x111
Fabric Bookshelf Model 6578,Bookshelf,Fabric,Brown,Japanese,TRUE,67x131x90
Slim Steel Table Model 1001,Table,Steel,Walnut Finish,Bohemian,TRUE,81x132x140
Plywood Armchair Model 4803,Armchair,Plywood,Black,Scandinavian,TRUE,152x130x191
Wicker Dresser Model 9497,Dresser,Wicker,Red,Bohemian,FALSE,48x169x115
Glass Nightstand Model 2006,Nightstand,Glass,Espresso,Traditional,FALSE,130x30x137
Pine Armchair Model 7925,Armchair,Pine,Brown,Modern,FALSE,82x186x81
Steel Coffee Table Model 2689,Coffee Table,Steel,Mahogany,Minimalist,FALSE,13x14x152
Plastic Table Model 6959,Table,Plastic,Brown,Industrial,TRUE,97x194x37
Wood Table Model 1547,Table,Wood,Green,Mid-Century,FALSE,170x120x16
Classic Walnut Dresser Model 7001,Dresser,Walnut,Mahogany,Rustic,FALSE,172x58x81
Wicker Bed Model 5526,Bed,Wicker,White,Mid-Century,TRUE,199x31x46
Corner Glass Sofa Model 5848,Sofa,Glass,Gray,Japanese,TRUE,40x150x24
Teak Recliner Model 4094,Recliner,Teak,Mahogany,Minimalist,FALSE,37x54x195
Wood Dining Table Model 7940,Dining Table,Wood,Natural,Scandinavian,FALSE,78x97x185
Classic Steel Coffee Table Model 5220,Coffee Table,Steel,Oak Finish,Contemporary,FALSE,48x85x147
Bamboo Armchair Model 3635,Armchair,Bamboo,White,Japanese,TRUE,99x59x119
Compact Pine Nightstand Model 3540,Nightstand,Pine,Blue,Scandinavian,FALSE,144x25x69
Aluminum Table Model 6637,Table,Aluminum,Blue,Modern,TRUE,110x26x164
Extendable Oak Bench Model 8490,Bench,Oak,Brown,Bohemian,TRUE,178x83x87
Modern Bamboo Sofa Model 8278,Sofa,Bamboo,Blue,Japanese,TRUE,138x61x177
Steel Nightstand Model 5043,Nightstand,Steel,Brown,Bohemian,FALSE,112x104x147
Bamboo Bookshelf Model 6288,Bookshelf,Bamboo,Mahogany,Contemporary,FALSE,114x55x10
Marble Dining Table Model 5649,Dining Table,Marble,Oak Finish,Industrial,FALSE,134x64x126
Walnut Table Model 2779,Table,Walnut,Cream,Scandinavian,FALSE,110x40x132
Glass Bookshelf Model 5970,Bookshelf,Glass,White,Bohemian,TRUE,133x50x182
Corner Wicker Desk Model 5796,Desk,Wicker,Blue,Modern,FALSE,15x41x148
Marble Desk Model 1252,Desk,Marble,Yellow,Traditional,TRUE,37x24x53
Modern Glass Coffee Table Model 1646,Coffee Table,Glass,Oak Finish,Traditional,TRUE,124x194x69
Compact Bamboo Bookshelf Model 5049,Bookshelf,Bamboo,Espresso,Contemporary,TRUE,118x183x10
Plywood Armchair Model 9734,Armchair,Plywood,Red,Modern,FALSE,55x162x134
Glass Chair Model 1900,Chair,Glass,Brown,Minimalist,TRUE,180x21x53
Plastic Bookshelf Model 5657,Bookshelf,Plastic,Walnut Finish,Bohemian,TRUE,167x171x130
Aluminum Wardrobe Model 9034,Wardrobe,Aluminum,White,Minimalist,TRUE,12x89x174
Steel Cabinet Model 4356,Cabinet,Steel,Brown,Minimalist,TRUE,71x53x33
Oak Stool Model 2123,Stool,Oak,Walnut Finish,Japanese,TRUE,150x108x172
Premium Aluminum Desk Model 3835,Desk,Aluminum,Green,Mid-Century,TRUE,26x162x83
Leather Stool Model 9038,Stool,Leather,Black,Rustic,FALSE,45x160x124
Glass Cabinet Model 4430,Cabinet,Glass,Blue,Minimalist,FALSE,84x88x190
Marble Coffee Table Model 9430,Coffee Table,Marble,Natural,Rustic,FALSE,110x61x82
Slim Steel Recliner Model 9635,Recliner,Steel,Oak Finish,Bohemian,FALSE,32x24x149
Eco Marble Dining Table Model 5265,Dining Table,Marble,Green,Minimalist,TRUE,23x47x60
Classic Leather Nightstand Model 2365,Nightstand,Leather,Mahogany,Rustic,FALSE,126x38x74
Eco Steel Cabinet Model 6206,Cabinet,Steel,Mahogany,Japanese,TRUE,58x123x35
Oak Dresser Model 9044,Dresser,Oak,Brown,Traditional,TRUE,49x166x36
Oak Chair Model 1695,Chair,Oak,Walnut Finish,Contemporary,FALSE,181x139x92
Plywood Bed Model 9425,Bed,Plywood,Yellow,Scandinavian,TRUE,40x128x121
Pine Dining Table Model 9704,Dining Table,Pine,Natural,Industrial,FALSE,135x144x120
Leather Cabinet Model 2374,Cabinet,Leather,Brown,Bohemian,TRUE,94x176x175
Compact Steel Chair Model 1352,Chair,Steel,Beige,Bohemian,FALSE,18x197x169
Modern Plywood Table Model 7652,Table,Plywood,Red,Contemporary,FALSE,15x185x128
Fabric Dining Table Model 5934,Dining Table,Fabric,Natural,Industrial,FALSE,15x18x139
Leather Cabinet Model 5917,Cabinet,Leather,Gray,Mid-Century,FALSE,106x48x44
Wood Nightstand Model 5266,Nightstand,Wood,Cream,Mid-Century,TRUE,33x154x150
Oak Dresser Model 6229,Dresser,Oak,Beige,Industrial,TRUE,29x110x139
Extendable Marble Bookshelf Model 8232,Bookshelf,Marble,Red,Japanese,TRUE,102x133x93
Classic Steel Sofa Model 5138,Sofa,Steel,Red,Modern,TRUE,83x55x147
Modern Wicker Armchair Model 8243,Armchair,Wicker,Oak Finish,Bohemian,TRUE,22x41x129
Leather Coffee Table Model 8210,Coffee Table,Leather,Natural,Scandinavian,TRUE,116x29x98
Wood Bookshelf Model 7002,Bookshelf,Wood,Yellow,Contemporary,TRUE,11x68x161
Compact Plastic Stool Model 1947,Stool,Plastic,Beige,Modern,FALSE,173x97x63
Steel Stool Model 6077,Stool,Steel,Cream,Mid-Century,TRUE,33x120x102
Steel Sofa Model 2472,Sofa,Steel,Blue,Mid-Century,FALSE,182x123x180
Glass Bench Model 3382,Bench,Glass,Oak Finish,Mid-Century,TRUE,109x71x168
Plywood Coffee Table Model 5277,Coffee Table,Plywood,Beige,Scandinavian,FALSE,172x57x166
Steel Recliner Model 2513,Recliner,Steel,Gray,Modern,TRUE,93x22x147
Modern Pine Wardrobe Model 4014,Wardrobe,Pine,Gray,Rustic,TRUE,34x187x149
Deluxe Bamboo Desk Model 2548,Desk,Bamboo,Beige,Scandinavian,FALSE,21x175x179
Vintage Walnut Bench Model 4429,Bench,Walnut,Brown,Industrial,FALSE,160x189x101
Glass Wardrobe Model 5784,Wardrobe,Glass,White,Rustic,TRUE,54x25x129
Teak Sofa Model 1486,Sofa,Teak,Natural,Minimalist,FALSE,197x198x23
Compact Leather Bed Model 3632,Bed,Leather,Cream,Mid-Century,FALSE,159x72x105
Oak Sofa Model 4555,Sofa,Oak,Natural,Mid-Century,TRUE,91x65x83
Deluxe Wicker Stool Model 5677,Stool,Wicker,Green,Mid-Century,TRUE,167x87x117
Fabric Sofa Model 6228,Sofa,Fabric,Brown,Minimalist,FALSE,152x19x40
Classic Steel Recliner Model 2468,Recliner,Steel,Mahogany,Minimalist,TRUE,111x58x85
Marble Chair Model 3864,Chair,Marble,Green,Modern,TRUE,106x48x185
Pine Dresser Model 9900,Dresser,Pine,Green,Modern,FALSE,122x161x129
Leather Armchair Model 4301,Armchair,Leather,Brown,Scandinavian,FALSE,19x125x154
Plywood Table Model 8549,Table,Plywood,Cream,Rustic,TRUE,60x12x72
Compact Oak Stool Model 1327,Stool,Oak,Mahogany,Minimalist,TRUE,155x11x22
Pine Sofa Model 5365,Sofa,Pine,Black,Scandinavian,FALSE,37x171x100
Aluminum Cabinet Model 2373,Cabinet,Aluminum,Black,Scandinavian,FALSE,29x36x21
Oak Table Model 6628,Table,Oak,Yellow,Contemporary,FALSE,114x105x163
Wicker Dresser Model 5429,Dresser,Wicker,Green,Modern,TRUE,150x195x35
Corner Plywood Wardrobe Model 7428,Wardrobe,Plywood,Blue,Scandinavian,TRUE,32x133x199
Eco Plastic Wardrobe Model 8878,Wardrobe,Plastic,Red,Japanese,TRUE,45x85x165
Plywood Bookshelf Model 8255,Bookshelf,Plywood,Yellow,Contemporary,TRUE,155x40x106
Premium Wood Table Model 5734,Table,Wood,Red,Bohemian,FALSE,183x152x128
Extendable Oak Table Model 6706,Table,Oak,Walnut Finish,Modern,FALSE,23x116x72
Plastic Bench Model 8267,Bench,Plastic,Black,Bohemian,FALSE,66x16x80
Wicker Wardrobe Model 6649,Wardrobe,Wicker,Green,Mid-Century,TRUE,152x170x113
Teak Dresser Model 4426,Dresser,Teak,White,Rustic,FALSE,12x147x177
Steel Nightstand Model 3082,Nightstand,Steel,Oak Finish,Modern,FALSE,141x176x192
Leather Sofa Model 9685,Sofa,Leather,White,Bohemian,TRUE,96x119x180
Modern Wood Dining Table Model 4171,Dining Table,Wood,Blue,Traditional,FALSE,79x112x105
Glass Coffee Table Model 3424,Coffee Table,Glass,Cream,Contemporary,TRUE,50x144x123
Steel Coffee Table Model 8192,Coffee Table,Steel,Espresso,Traditional,FALSE,147x33x66
Wood Sofa Model 9925,Sofa,Wood,White,Japanese,FALSE,18x54x146
Compact Teak Dresser Model 1293,Dresser,Teak,Green,Minimalist,TRUE,166x15x146
Deluxe Fabric Bench Model 3607,Bench,Fabric,Beige,Contemporary,TRUE,57x14x141
Wicker Coffee Table Model 8439,Coffee Table,Wicker,White,Japanese,FALSE,22x56x100
Walnut Dining Table Model 9329,Dining Table,Walnut,Gray,Mid-Century,TRUE,186x179x171
Slim Marble Coffee Table Model 8173,Coffee Table,Marble,Natural,Traditional,TRUE,54x177x138
Wicker Nightstand Model 8564,Nightstand,Wicker,Oak Finish,Mid-Century,FALSE,78x152x75
Bamboo Table Model 3952,Table,Bamboo,Blue,Scandinavian,TRUE,163x145x42
Premium Aluminum Armchair Model 7183,Armchair,Aluminum,Green,Japanese,TRUE,190x168x163
Fabric Dining Table Model 3918,Dining Table,Fabric,White,Contemporary,FALSE,36x197x188
Bamboo Armchair Model 9298,Armchair,Bamboo,Mahogany,Bohemian,FALSE,53x144x147
Extendable Bamboo Recliner Model 3651,Recliner,Bamboo,Cream,Traditional,FALSE,122x186x49
Modern Steel Wardrobe Model 6857,Wardrobe,Steel,Walnut Finish,Traditional,FALSE,131x27x131
Aluminum Dining Table Model 7232,Dining Table,Aluminum,Green,Traditional,TRUE,146x154x45
Fabric Nightstand Model 6443,Nightstand,Fabric,Green,Minimalist,TRUE,77x120x102
Steel Dresser Model 1928,Dresser,Steel,Brown,Industrial,FALSE,68x50x36
Corner Steel Dresser Model 5073,Dresser,Steel,Oak Finish,Minimalist,FALSE,104x77x149
Teak Stool Model 1728,Stool,Teak,Gray,Contemporary,TRUE,164x36x136
Aluminum Wardrobe Model 9411,Wardrobe,Aluminum,Blue,Modern,FALSE,169x129x200
Slim Plywood Bench Model 8770,Bench,Plywood,Green,Bohemian,FALSE,197x42x86
Marble Chair Model 9470,Chair,Marble,Red,Minimalist,TRUE,177x154x68
Walnut Bookshelf Model 6964,Bookshelf,Walnut,Red,Rustic,TRUE,22x86x88
Premium Bamboo Bed Model 1917,Bed,Bamboo,Oak Finish,Minimalist,TRUE,59x12x137
Glass Wardrobe Model 4810,Wardrobe,Glass,Espresso,Bohemian,FALSE,31x92x194
Wicker Dining Table Model 8759,Dining Table,Wicker,Beige,Contemporary,TRUE,84x17x170
Bamboo Bookshelf Model 5064,Bookshelf,Bamboo,Green,Traditional,FALSE,28x61x131
Compact Fabric Table Model 1471,Table,Fabric,Beige,Mid-Century,TRUE,32x81x26
Bamboo Sofa Model 1925,Sofa,Bamboo,White,Bohemian,TRUE,109x145x52
Premium Fabric Bed Model 7874,Bed,Fabric,Yellow,Mid-Century,FALSE,15x97x137
Classic Walnut Wardrobe Model 6638,Wardrobe,Walnut,White,Japanese,TRUE,12x19x26
Modern Leather Cabinet Model 4032,Cabinet,Leather,Natural,Bohemian,TRUE,167x164x12
Teak Coffee Table Model 8865,Coffee Table,Teak,Beige,Contemporary,TRUE,159x23x88
Deluxe Glass Desk Model 7777,Desk,Glass,White,Bohemian,FALSE,112x89x96
Plywood Chair Model 1545,Chair,Plywood,Cream,Rustic,FALSE,47x174x99
Aluminum Cabinet Model 2025,Cabinet,Aluminum,Natural,Scandinavian,FALSE,43x16x130
Walnut Dining Table Model 6630,Dining Table,Walnut,Brown,Industrial,TRUE,103x117x41
Eco Oak Stool Model 1655,Stool,Oak,Oak Finish,Mid-Century,FALSE,132x88x89
Eco Plywood Bed Model 3492,Bed,Plywood,Green,Bohemian,FALSE,183x177x142
Fabric Bookshelf Model 7985,Bookshelf,Fabric,Cream,Modern,TRUE,117x196x35
Plywood Recliner Model 3796,Recliner,Plywood,Blue,Bohemian,FALSE,146x26x76
Wicker Sofa Model 2409,Sofa,Wicker,Blue,Japanese,FALSE,126x13x13
Plywood Wardrobe Model 8948,Wardrobe,Plywood,Natural,Modern,TRUE,127x95x159
Steel Bed Model 9637,Bed,Steel,Cream,Scandinavian,TRUE,68x40x143
Premium Marble Stool Model 8330,Stool,Marble,Blue,Minimalist,TRUE,34x119x32
Compact Teak Nightstand Model 3775,Nightstand,Teak,Yellow,Rustic,FALSE,45x102x70
Premium Wood Armchair Model 3544,Armchair,Wood,Yellow,Rustic,FALSE,169x159x160
Classic Plywood Bench Model 5502,Bench,Plywood,Cream,Rustic,FALSE,153x165x49
Teak Cabinet Model 6023,Cabinet,Teak,Black,Minimalist,FALSE,58x12x139
Eco Marble Dresser Model 8833,Dresser,Marble,Mahogany,Mid-Century,TRUE,148x138x68
Extendable Bamboo Stool Model 6497,Stool,Bamboo,Cream,Traditional,TRUE,18x55x109
Marble Dresser Model 5715,Dresser,Marble,Beige,Bohemian,FALSE,85x76x161
Compact Wood Recliner Model 6227,Recliner,Wood,Red,Minimalist,TRUE,49x71x175
Corner Wood Bookshelf Model 8305,Bookshelf,Wood,Yellow,Modern,FALSE,134x88x64
Leather Cabinet Model 3455,Cabinet,Leather,Red,Contemporary,FALSE,100x158x142
Leather Armchair Model 8631,Armchair,Leather,Beige,Japanese,TRUE,21x101x41
Steel Dresser Model 3587,Dresser,Steel,Brown,Bohemian,TRUE,62x170x138
Oak Coffee Table Model 5342,Coffee Table,Oak,Cream,Industrial,FALSE,53x67x108
Corner Plywood Dresser Model 9603,Dresser,Plywood,Green,Scandinavian,FALSE,175x160x149
Steel Bed Model 7101,Bed,Steel,Oak Finish,Rustic,FALSE,67x146x114
Modern Wicker Table Model 5940,Table,Wicker,Natural,Mid-Century,FALSE,55x85x128
Bamboo Bed Model 2390,Bed,Bamboo,Mahogany,Mid-Century,TRUE,177x19x16
Vintage Wood Stool Model 5020,Stool,Wood,Walnut Finish,Japanese,FALSE,93x35x128
Deluxe Bamboo Desk Model 3111,Desk,Bamboo,Green,Industrial,FALSE,188x139x71
Walnut Dining Table Model 1683,Dining Table,Walnut,Espresso,Japanese,FALSE,194x174x189
Plywood Nightstand Model 4008,Nightstand,Plywood,Blue,Contemporary,TRUE,85x113x171
Corner Fabric Sofa Model 8693,Sofa,Fabric,Oak Finish,Scandinavian,TRUE,63x141x152
Pine Recliner Model 8937,Recliner,Pine,White,Modern,TRUE,113x10x121
Leather Coffee Table Model 9279,Coffee Table,Leather,Oak Finish,Contemporary,FALSE,74x149x136
Vintage Marble Wardrobe Model 8403,Wardrobe,Marble,Gray,Modern,TRUE,17x114x54
Oak Bookshelf Model 8595,Bookshelf,Oak,Beige,Japanese,FALSE,82x65x95
Leather Nightstand Model 3088,Nightstand,Leather,Yellow,Industrial,FALSE,200x77x189
Walnut Dresser Model 3242,Dresser,Walnut,Espresso,Rustic,TRUE,94x14x51
Wood Wardrobe Model 1084,Wardrobe,Wood,Oak Finish,Traditional,TRUE,191x189x82
Wood Nightstand Model 4819,Nightstand,Wood,Gray,Mid-Century,TRUE,176x108x155
Eco Wicker Desk Model 7977,Desk,Wicker,Mahogany,Scandinavian,TRUE,103x75x32
Walnut Cabinet Model 9311,Cabinet,Walnut,Mahogany,Scandinavian,TRUE,46x27x65
Pine Dining Table Model 4540,Dining Table,Pine,Cream,Modern,TRUE,63x49x65
Vintage Teak Armchair Model 5744,Armchair,Teak,Mahogany,Rustic,TRUE,129x117x176
Teak Table Model 9752,Table,Teak,Oak Finish,Mid-Century,TRUE,124x188x113
Plastic Wardrobe Model 1057,Wardrobe,Plastic,Cream,Scandinavian,TRUE,136x135x36
Plywood Dresser Model 3555,Dresser,Plywood,Blue,Traditional,TRUE,32x54x150
Steel Bench Model 8042,Bench,Steel,Black,Contemporary,TRUE,98x78x42
Steel Stool Model 3699,Stool,Steel,Walnut Finish,Modern,TRUE,100x125x79
Leather Bookshelf Model 6004,Bookshelf,Leather,Green,Mid-Century,FALSE,97x16x102
Vintage Wicker Armchair Model 5370,Armchair,Wicker,Cream,Modern,FALSE,80x138x46
Plywood Bench Model 6971,Bench,Plywood,Natural,Contemporary,TRUE,30x102x88
Fabric Bookshelf Model 1138,Bookshelf,Fabric,Mahogany,Minimalist,FALSE,104x65x75
Wicker Desk Model 3468,Desk,Wicker,Brown,Scandinavian,TRUE,177x68x190
Leather Cabinet Model 8863,Cabinet,Leather,Natural,Scandinavian,FALSE,153x16x92
Marble Armchair Model 8366,Armchair,Marble,Green,Contemporary,TRUE,63x98x51
Steel Chair Model 8442,Chair,Steel,Beige,Contemporary,TRUE,31x23x185
Corner Teak Armchair Model 1634,Armchair,Teak,Green,Industrial,FALSE,118x194x174
Glass Nightstand Model 2255,Nightstand,Glass,Blue,Contemporary,FALSE,128x168x37
Aluminum Armchair Model 9527,Armchair,Aluminum,Black,Rustic,TRUE,172x70x152
Extendable Wicker Nightstand Model 2667,Nightstand,Wicker,Black,Minimalist,TRUE,74x113x118
Glass Armchair Model 9861,Armchair,Glass,Natural,Contemporary,FALSE,148x179x11
Aluminum Bed Model 3102,Bed,Aluminum,Mahogany,Mid-Century,FALSE,120x13x20
Pine Bed Model 6990,Bed,Pine,Black,Modern,FALSE,70x171x40
Wood Bed Model 5383,Bed,Wood,Mahogany,Contemporary,FALSE,126x189x165
Vintage Teak Stool Model 9482,Stool,Teak,Yellow,Industrial,FALSE,14x36x83
Deluxe Leather Recliner Model 7525,Recliner,Leather,Green,Traditional,FALSE,32x94x167
Extendable Wood Sofa Model 6243,Sofa,Wood,Black,Rustic,FALSE,177x36x126
Oak Stool Model 4074,Stool,Oak,Natural,Rustic,TRUE,27x58x139
Classic Walnut Armchair Model 4129,Armchair,Walnut,Blue,Japanese,FALSE,192x36x133
Slim Wicker Dresser Model 9017,Dresser,Wicker,Mahogany,Minimalist,FALSE,123x50x39
Leather Dining Table Model 2293,Dining Table,Leather,Brown,Japanese,TRUE,92x154x97
Plastic Stool Model 8451,Stool,Plastic,Blue,Rustic,FALSE,45x146x183
Bamboo Table Model 4187,Table,Bamboo,Oak Finish,Traditional,FALSE,157x99x119
Leather Sofa Model 4293,Sofa,Leather,Mahogany,Contemporary,FALSE,14x37x88
Pine Sofa Model 3770,Sofa,Pine,Cream,Japanese,TRUE,111x80x193
Classic Wicker Coffee Table Model 7520,Coffee Table,Wicker,Mahogany,Mid-Century,FALSE,45x137x54
Compact Plywood Stool Model 6650,Stool,Plywood,Walnut Finish,Mid-Century,FALSE,88x130x133
Steel Chair Model 8062,Chair,Steel,Blue,Scandinavian,TRUE,135x85x146
Corner Marble Coffee Table Model 4537,Coffee Table,Marble,Mahogany,Traditional,TRUE,156x134x194
Fabric Bookshelf Model 7613,Bookshelf,Fabric,Yellow,Modern,FALSE,156x174x30
Plastic Wardrobe Model 1278,Wardrobe,Plastic,Brown,Minimalist,TRUE,55x191x60
Aluminum Sofa Model 2846,Sofa,Aluminum,Brown,Contemporary,TRUE,135x77x42
Bamboo Bench Model 6896,Bench,Bamboo,Yellow,Modern,FALSE,92x86x94
Pine Cabinet Model 8516,Cabinet,Pine,Red,Industrial,TRUE,76x39x121
Corner Marble Stool Model 3749,Stool,Marble,Mahogany,Rustic,FALSE,14x84x144
Wood Chair Model 7464,Chair,Wood,Green,Japanese,FALSE,112x42x78
Bamboo Table Model 4522,Table,Bamboo,White,Contemporary,TRUE,171x23x17
Corner Fabric Desk Model 9528,Desk,Fabric,Gray,Industrial,TRUE,91x136x16
Vintage Oak Cabinet Model 3585,Cabinet,Oak,Green,Mid-Century,FALSE,135x29x102
Premium Fabric Armchair Model 8867,Armchair,Fabric,Gray,Modern,TRUE,165x123x147
Plywood Coffee Table Model 4614,Coffee Table,Plywood,Yellow,Japanese,FALSE,71x167x195
Bamboo Dining Table Model 9440,Dining Table,Bamboo,White,Scandinavian,TRUE,115x159x28
Fabric Bench Model 9976,Bench,Fabric,Black,Mid-Century,TRUE,12x23x187
Modern Wood Stool Model 7208,Stool,Wood,Cream,Minimalist,FALSE,151x162x113
Teak Recliner Model 3436,Recliner,Teak,Brown,Contemporary,FALSE,91x174x147
Walnut Stool Model 2593,Stool,Walnut,Cream,Industrial,TRUE,181x168x14
Walnut Cabinet Model 6351,Cabinet,Walnut,Oak Finish,Modern,TRUE,173x49x11
Oak Stool Model 7184,Stool,Oak,Green,Modern,TRUE,138x130x160
Fabric Wardrobe Model 2051,Wardrobe,Fabric,Gray,Modern,TRUE,25x85x143
Vintage Leather Sofa Model 4097,Sofa,Leather,Black,Modern,FALSE,132x174x25
Wicker Sofa Model 7677,Sofa,Wicker,Beige,Traditional,FALSE,99x50x174
Plywood Dining Table Model 3713,Dining Table,Plywood,Gray,Japanese,FALSE,117x167x144
Pine Chair Model 8261,Chair,Pine,Gray,Scandinavian,TRUE,154x200x197
Leather Dining Table Model 1337,Dining Table,Leather,Green,Scandinavian,TRUE,126x82x27
Bamboo Desk Model 2170,Desk,Bamboo,Espresso,Industrial,FALSE,180x106x134
Classic Pine Stool Model 9737,Stool,Pine,Blue,Japanese,FALSE,136x178x182
Classic Wood Dresser Model 3139,Dresser,Wood,Black,Traditional,FALSE,81x140x145
Plastic Desk Model 4494,Desk,Plastic,Black,Contemporary,TRUE,100x117x129
